0,558.279,558.523,650.269,7.02955,24.2476,0,31.2771
0,552.279,541.365,471.802,3.74705,26.7769,0,30.524
0,546.279,550.658,683.105,-3.94036,26.2516,0,29.4762
0,540.279,543.118,607.056,-9.12766,25.4139,0,16.2862
0,534.28,533.923,448.975,5.72113,26.1767,0,16.7756
0,528.28,531.016,468.17,-9.78371,23.4379,0,13.6541
0,522.28,526.242,446.594,-3.56638,22.9623,0,12.6089
0,516.28,532.43,606.262,-9.13535,21.0311,0,15.6823
0,510.28,522.362,476.227,-10.8742,16.7913,0,0.575258
0,504.28,526.178,645.844,-14.3083,14.8835,0,-4.86559
0,498.28,523.642,571.411,-22.9104,9.50538,0,-4.98382
0,492.28,512.485,514.648,-12.7846,5.82186,0,-9.01996
0,486.28,502.617,520.569,-14.7035,3.86139,0,-22.1504
0,480.28,511.782,420.929,-15.6006,-1.2789,0,-16.8795
0,474.28,502.999,547.821,-25.8464,-7.0158,0,-24.1961
0,468.28,491.816,426.178,-13.7306,-11.6708,0,-25.4014
0,462.28,489.762,586.243,-24.7334,-14.9686,0,-32.5777
0,456.281,479.544,386.566,-15.3574,-19.0879,0,-34.4453
0,450.281,457.445,383.362,-2.50768,-20.8557,0,-23.3634
0,444.281,444.662,399.75,-0.343515,-20.9015,0,-25.4481
0,438.281,448.738,494.232,-7.64297,-22.4555,0,-30.0984
0,432.281,438.137,543.396,-5.27066,-21.122,0,-12.9647
0,426.281,423.217,326.965,8.15735,-21.1439,0,-21.3082
0,420.281,423.41,383.759,2.58341,-21.5211,0,-26.9332
0,414.281,426.294,528.229,0.262573,-21.5751,0,-20.9461
0,408.281,413.664,366.913,0.554947,-22.2025,0,-27.4636
0,402.281,410.84,334.137,-7.70315,-23.2296,0,-29.4614
0,396.281,408.391,477.02,-8.38152,-25.0803,0,-28.2305
0,390.281,399.37,400.147,-8.90431,-26.6382,0,-35.5425
0,384.281,399.184,332.123,-8.01227,-27.7065,0,-36.6367
0,378.282,393.037,306.946,-12.1409,-30.3759,0,-37.4763
0,372.282,385.243,327.789,-8.44266,-32.3369,0,-32.1584
0,366.282,372.107,388.519,0.157544,-32.3159,0,-41.1689
0,360.282,374.961,449.799,-5.41022,-34.0788,0,-43.0187
0,354.282,369.046,410.187,-5.13726,-35.8155,0,-37.9848
0,348.282,349.885,373.749,-1.44316,-35.9573,0,-33.663
0,342.282,345.461,402.557,-2.86136,-36.3388,0,-29.0164
0,336.282,335.103,353.76,3.19859,-35.0508,0,-31.8522
0,330.282,327.474,360.535,9.97619,-31.9525,0,-21.9763
0,324.282,315.431,276.123,7.9661,-30.8903,0,-20.6378
0,318.282,314.231,298.096,16.6856,-25.7646,0,-9.07901
0,312.282,290.988,278.961,19.1645,-23.2093,0,-4.04484
0,306.282,295.732,410.156,9.4957,-21.9432,0,-9.35113
0,300.283,293.937,256.5,5.4693,-19.7326,0,-14.2633
0,294.283,292.347,261.688,7.14199,-18.2569,0,-11.911
0,288.283,288.061,246.887,2.9208,-17.1209,0,-14.2001
0,282.283,282.787,286.896,-0.453763,-17.1814,0,-10.4432
0,276.283,275.677,244.507,-1.62688,-16.6056,0,-18.2325
0,270.283,274.484,332.092,-3.78116,-17.1847,0,-17.4524
0,264.283,274.592,341.309,-9.27842,-18.4218,0,-29.3689
0,258.283,275.015,276.581,-5.63881,-20.4616,0,-26.1004
